Titular;Categoria;Fuente;;
Carvajal: La paralela de DDHH trabaja con el MAS;POLITICA;https://www.paginasiete.bo/nacional/2022/3/31/carvajal-la-paralela-de-ddhh-trabaja-con-el-mas-327315.html;;
Comisi¢n del Legislativo cita a Camacho para el 7 de abril por el caso del decreto;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/30/comision-del-legislativo-cita-camacho-para-el-de-abril-por-el-caso-del-decreto-327285.html;;
A§ez: El p£blico ha vuelto a los estadios, pero el ‡rgano Judicial se niega a instalar audiencias presenciales;POLITICA;https://www.paginasiete.bo/nacional/2022/3/30/anez-el-publico-ha-vuelto-los-estadios-pero-el-organo-judicial-se-niega-instalar-audiencias-presenciales-327277.html;;
Amparo Carvajal solicita que se incluya a la Apdhb como veedora en la selecci¢n de Defensor;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/30/amparo-carvajal-solicita-que-se-incluya-la-apdhb-como-veedora-en-la-seleccion-de-defensor-327271.html;;
Justicia suspende audiencia de acci¢n de libertad de A§ez por problemas en el internet;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/30/justicia-suspende-audiencia-de-accion-de-libertad-de-anez-por-problemas-en-el-internet-327268.html;;
Caso Silala: liderada por el canciller Mayta, la delegaci¢n de Bolivia ya est† en La Haya;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/30/caso-silala-liderada-por-el-canciller-mayta-la-delegacion-de-bolivia-ya-esta-en-la-haya-327269.html;;
En el aniversario de Pacajes critican la ausencia de Arce, y Mamani pasa un mal momento;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/30/en-el-aniversario-de-pacajes-critican-la-ausencia-de-arce-mamani-pasa-un-mal-momento-327264.html;;
Choquehuanca programa para el 20 de abril la interpelaci¢n del ministro Del Castillo;SEGURIDAD;https://www.paginasiete.bo/nacional/2022/3/30/choquehuanca-programa-para-el-20-de-abril-la-interpelacion-del-ministro-del-castillo-327263.html;;
Conflicto en comunidad Chushuara deja al menos 15 heridos y siete retenidos;SEGURIDAD;https://www.paginasiete.bo/nacional/2022/3/30/conflicto-en-comunidad-chushuara-deja-al-menos-15-heridos-siete-retenidos-327258.html;;
"A§ez y Tuto critican relaci¢n con Cuba, Venezuela y Rusia; Evo responde";POLITICA;https://www.paginasiete.bo/nacional/2022/3/30/anez-tuto-critican-relacion-con-cuba-venezuela-rusia-evo-responde-327253.html;;
En 2021 hubo 30 casos de acoso y violencia pol°tica contra mujeres;SEGURIDAD;https://www.paginasiete.bo/nacional/2022/3/30/en-2021-hubo-30-casos-de-acoso-violencia-politica-contra-mujeres-327242.html;;
Avalan a Apdhb af°n al MAS en el proceso para elegir defensor;POLITICA;https://www.paginasiete.bo/nacional/2022/3/30/avalan-apdhb-afin-al-mas-en-el-proceso-para-elegir-defensor-327236.html;;
Pese a fracturas, el MAS se esfuerza por mostrar unidad;POLITICA;https://www.paginasiete.bo/nacional/2022/3/30/pese-fracturas-el-mas-se-esfuerza-por-mostrar-unidad-327222.html;;
Evo: El MAS se quedar† de por vida en el Gobierno;POLITICA;https://www.paginasiete.bo/nacional/2022/3/30/evo-el-mas-se-quedara-de-por-vida-en-el-gobierno-327223.html;;
Hay fallos de TCP que se conocen meses despuÇs de ser resueltos;POLITICA;https://www.paginasiete.bo/nacional/2022/3/30/hay-fallos-de-tcp-que-se-conocen-meses-despues-de-ser-resueltos-327224.html;;
Evo en el festejo del MAS: Los mejores aliados de nuestra revoluci¢n son Venezuela, Cuba y Rusia;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/29/evo-en-el-festejo-del-mas-los-mejores-aliados-de-nuestra-revolucion-son-venezuela-cuba-rusia-327174.html;;
Apdhb af°n al MAS ser† veedora de la selecci¢n de defensor del Pueblo;POLITICA;https://www.paginasiete.bo/nacional/2022/3/29/apdhb-afin-al-mas-sera-veedora-de-la-seleccion-de-defensor-del-pueblo-327162.html;;
Comienza la celebraci¢n por el 27 aniversario del MAS;POLITICA;https://www.paginasiete.bo/nacional/2022/3/29/comienza-la-celebracion-por-el-27-aniversario-del-mas-327160.html;;
Loayza dice a Evo que se quede con la sigla del MAS, porque el IPSP ser† refundado;POLITICA;https://www.paginasiete.bo/nacional/2022/3/29/loayza-dice-evo-que-se-quede-con-la-sigla-del-mas-porque-el-ipsp-sera-refundado-327158.html;;
Vera llega a la Comisi¢n de Constituci¢n para averiguar los requisitos para defensor;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/29/vera-llega-la-comision-de-constitucion-para-averiguar-los-requisitos-para-defensor-327153.html;;
Exprocurador denuncia que Gobierno impide con un proceso penal para que no postule a defensor;POLITICA;https://www.paginasiete.bo/nacional/2022/3/29/exprocurador-denuncia-que-gobierno-impide-con-un-proceso-penal-para-que-no-postule-defensor-327151.html;;
Evo: Grupos organizados buscan provocar peleas en el aniversario del MAS;POLITICA;https://www.paginasiete.bo/nacional/2022/3/29/evo-grupos-organizados-buscan-provocar-peleas-en-el-aniversario-del-mas-327148.html;;
Diputados del MAS usaron textuales de Wikipedia para proyecto de ley de Ædefensores de la democraciaØ;POLITICA;https://www.paginasiete.bo/nacional/2022/3/29/diputados-del-mas-usaron-textuales-de-wikipedia-para-proyecto-de-ley-de-defensores-de-la-democracia-327147.html;;
Amnist°a Internacional ve Æestigmatizaci¢nØ a los defensores de DDHH en Bolivia;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/29/amnistia-internacional-ve-estigmatizacion-los-defensores-de-ddhh-en-bolivia-327144.html;;
En reserva y con A§ez en crisis se instala juicio por Ægolpe IIØ;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/29/en-reserva-con-anez-en-crisis-se-instala-juicio-por-golpe-ii-327119.html;;
Silala: avanzada de Chile ya est† en La Haya y Andr¢nico declina ir;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/29/silala-avanzada-de-chile-ya-esta-en-la-haya-andronico-declina-ir-327122.html;;
En el MAS piden sanci¢n y la oposici¢n observa juicio;POLITICA;https://www.paginasiete.bo/nacional/2022/3/29/en-el-mas-piden-sancion-la-oposicion-observa-juicio-327121.html;;
En el MAS hablan de una postagenda 2025;POLITICA;https://www.paginasiete.bo/nacional/2022/3/29/en-el-mas-hablan-de-una-postagenda-2025-327123.html;;
A 4 d°as del final del plazo de registro, hay 9 inscritos para ser defensor;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/29/dias-del-final-del-plazo-de-registro-hay-inscritos-para-ser-defensor-327135.html;;
Roxana Liz†rraga denuncia que la Fiscal°a la persigue;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/29/roxana-lizarraga-denuncia-que-la-fiscalia-la-persigue-327136.html;;
Copa y Gobierno definen planes contra inseguridad;SEGURIDAD;https://www.paginasiete.bo/nacional/2022/3/29/copa-gobierno-definen-planes-contra-inseguridad-327137.html;;
"Quintana: La derecha de una pata baila; si se divide el proceso, con 25 proyectiles estarÇ tirado en la calle";POLITICA;https://www.paginasiete.bo/nacional/2022/3/28/quintana-la-derecha-de-una-pata-baila-si-se-divide-el-proceso-con-25-proyectiles-estare-tirado-en-la-calle-327082.html;;
Defensa alista acci¢n de libertad para que trasladen a A§ez a un hospital antes del reinicio del juicio oral;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/28/defensa-alista-accion-de-libertad-para-que-trasladen-anez-un-hospital-antes-del-reinicio-del-juicio-oral-327078.html;;
Andr¢nico no viaja a La Haya: No es un r°o internacional, confiamos en los argumentos bolivianos;POLITICA;https://www.paginasiete.bo/nacional/2022/3/28/andronico-no-viaja-la-haya-no-es-un-rio-internacional-confiamos-en-los-argumentos-bolivianos-327069.html;;
Se abre el juicio oral contra A§ez, pero lo suspenden hasta el 4 de abril;SEGURIDAD;https://www.paginasiete.bo/nacional/2022/3/28/se-abre-el-juicio-oral-contra-anez-pero-lo-suspenden-hasta-el-de-abril-327056.html;;
Con seis argumentos, intentar†n anular juicio contra Jeanine A§ez;POLITICA;https://www.paginasiete.bo/nacional/2022/3/28/con-seis-argumentos-intentaran-anular-juicio-contra-jeanine-anez-327025.html;;
MAS plantea declarar Ædefensores de la democraciaØ a movilizados a favor de Evo;POLITICA;https://www.paginasiete.bo/nacional/2022/3/28/mas-plantea-declarar-defensores-de-la-democracia-movilizados-favor-de-evo-327027.html;;
Evo: Medios y opositores me hacen propaganda;POLITICA;https://www.paginasiete.bo/nacional/2022/3/28/evo-medios-opositores-me-hacen-propaganda-327026.html;;
®QuiÇn debe devolver el dinero del 21F? Analistas dicen que Evo, el TCP y el TSE;POLITICA;https://www.paginasiete.bo/nacional/2022/3/28/quien-debe-devolver-el-dinero-del-21f-analistas-dicen-que-evo-el-tcp-el-tse-327028.html;;
Lima prevÇ que juicio contra A§ez estÇ marcado por una defensa que dilata el proceso;POLITICA;https://www.paginasiete.bo/nacional/2022/3/27/lima-preve-que-juicio-contra-anez-este-marcado-por-una-defensa-que-dilata-el-proceso-326972.html;;
Evo dice que fue ratificado por las Bartolinas y que en el MAS hay traidores, no divisi¢n;POLITICA;https://www.paginasiete.bo/nacional/2022/3/27/evo-dice-que-fue-ratificado-por-las-bartolinas-que-en-el-mas-hay-traidores-no-division-326971.html;;
Arce hasta en las mangas: el Gobierno destin¢ Bs 5 MM a publicidad en vallas;ECONOMIA;https://www.paginasiete.bo/nacional/2022/3/27/arce-hasta-en-las-mangas-el-gobierno-destino-bs-mm-publicidad-en-vallas-326945.html;;
MAS se acerca a sus 27 a§os con una divisi¢n ya visible entre sus l°deres;POLITICA;https://www.paginasiete.bo/nacional/2022/3/27/mas-se-acerca-sus-27-anos-con-una-division-ya-visible-entre-sus-lideres-326948.html;;
Fede Mor¢n: ?Johnny ha perdido a la ciudadan°a en tiempo rÇcord, hay vientos de revocatorio?;POLITICA;https://www.paginasiete.bo/nacional/2022/3/27/fede-moron-johnny-ha-perdido-la-ciudadania-en-tiempo-record-hay-vientos-de-revocatorio-326939.html;;
Richter: En el MAS puede haber otros candidatos;POLITICA;https://www.paginasiete.bo/nacional/2022/3/27/richter-en-el-mas-puede-haber-otros-candidatos-326946.html;;
Sergio Ram°rez: ?Robar elecciones, quedarse en el poder, eso es populismo, eso es autoritarismo?;POLITICA;https://www.paginasiete.bo/nacional/2022/3/27/sergio-ramirez-robar-elecciones-quedarse-en-el-poder-eso-es-populismo-eso-es-autoritarismo-326947.html;;
Juicio a A§ez comienza ma§ana y prevÇn que podr°a durar a§os;POLITICA;https://www.paginasiete.bo/nacional/2022/3/27/juicio-anez-comienza-manana-preven-que-podria-durar-anos-326949.html;;
Quintana dice que Rodr°guez VeltzÇ es parte del ?gallinero adoctrinado? del imperio;POLITICA;https://www.paginasiete.bo/nacional/2022/3/26/quintana-dice-que-rodriguez-veltze-es-parte-del-gallinero-adoctrinado-del-imperio-326914.html;;
En 2019, Jerjes mantuvo en su ministerio al jefe de gabinete de Quintana y la gente de Evo;POLITICA;https://www.paginasiete.bo/nacional/2022/3/26/en-2019-jerjes-mantuvo-en-su-ministerio-al-jefe-de-gabinete-de-quintana-la-gente-de-evo-326903.html;;
Gladis Pozo Rodr°guez es la sexta postulante a la Defensor°a del Pueblo;POLITICA;https://www.paginasiete.bo/nacional/2022/3/26/gladis-pozo-rodriguez-es-la-sexta-postulante-la-defensoria-del-pueblo-326904.html;;
El MAS espera su aniversario 27 con festejos y en medio de disputas internas;POLITICA;https://www.paginasiete.bo/nacional/2022/3/26/el-mas-espera-su-aniversario-27-con-festejos-en-medio-de-disputas-internas-326901.html;;
Carvajal denuncia que no le dejaron visitar a Pumari en Cantumarca;POLITICA;https://www.paginasiete.bo/nacional/2022/3/26/carvajal-denuncia-que-no-le-dejaron-visitar-pumari-en-cantumarca-326899.html;;
Guerra: Bolivia se abstiene por 4a vez y el MAS pedir† informe;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/26/guerra-bolivia-se-abstiene-por-4a-vez-el-mas-pedira-informe-326891.html;;
Camacho critic¢ a la transici¢n, pero acomod¢ a seis ministros;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/26/camacho-critico-la-transicion-pero-acomodo-seis-ministros-326885.html;;
Oposici¢n: Evo culpa a la derecha hasta de sus yerros;POLITICA;https://www.paginasiete.bo/nacional/2022/3/26/oposicion-evo-culpa-la-derecha-hasta-de-sus-yerros-326886.html;;
TCP deja en manos de sala penal definir si A§ez ser† procesada v°a caso de corte;POLITICA;https://www.paginasiete.bo/nacional/2022/3/26/tcp-deja-en-manos-de-sala-penal-definir-si-anez-sera-procesada-via-caso-de-corte-326887.html;;
El evismo critica a Copa y le dice que ?no meta su pico?;POLITICA;https://www.paginasiete.bo/nacional/2022/3/26/el-evismo-critica-copa-le-dice-que-no-meta-su-pico-326892.html;;
Mamani declara por las ambulancias, piden intervenci¢n de CGE;POLITICA;https://www.paginasiete.bo/nacional/2022/3/26/mamani-declara-por-las-ambulancias-piden-intervencion-de-cge-326895.html;;
A una semana del cierre de registro de postulantes a Defensor hay cinco inscritos;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/25/una-semana-del-cierre-de-registro-de-postulantes-defensor-hay-cinco-inscritos-326848.html;;
Bolivia se abstiene de firmar resoluci¢n de la OEA que pide a Rusia retirar sus tropas de Ucrania;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/25/bolivia-se-abstiene-de-firmar-resolucion-de-la-oea-que-pide-rusia-retirar-sus-tropas-de-ucrania-326839.html;;
Diputado Ormachea: Exviceministro C†rdenas afirma que los que no somos ind°genas somos mulas;POLITICA;https://www.paginasiete.bo/nacional/2022/3/25/diputado-ormachea-exviceministro-cardenas-afirma-que-los-que-no-somos-indigenas-somos-mulas-326825.html;;
Richter dice que en el MAS la candidatura a Presidente no est† limitada a Æunos cuantosØ;POLITICA;https://www.paginasiete.bo/nacional/2022/3/25/richter-dice-que-en-el-mas-la-candidatura-presidente-no-esta-limitada-unos-cuantos-326814.html;;
TCP rechaza acci¢n en favor de juicio de responsabilidades para A§ez;POLITICA;https://www.paginasiete.bo/nacional/2022/3/25/tcp-rechaza-accion-en-favor-de-juicio-de-responsabilidades-para-anez-326817.html;;
Chile dice que Bolivia ya reconoci¢ que el Silala es un r°o internacional;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/25/chile-dice-que-bolivia-ya-reconocio-que-el-silala-es-un-rio-internacional-326780.html;;
Ni Evo ni sus aliados apelaron a cl†usula democr†tica de Unasur en 2019;POLITICA;https://www.paginasiete.bo/nacional/2022/3/25/ni-evo-ni-sus-aliados-apelaron-clausula-democratica-de-unasur-en-2019-326779.html;;
Oposici¢n tilda de ?descabellado? que la dinamita sea ?patrimonio?;POLITICA;https://www.paginasiete.bo/nacional/2022/3/25/oposicion-tilda-de-descabellado-que-la-dinamita-sea-patrimonio-326754.html;;
Copa apoya a Arce y dice que el ciclo de Evo ya acab¢;POLITICA;https://www.paginasiete.bo/nacional/2022/3/25/copa-apoya-arce-dice-que-el-ciclo-de-evo-ya-acabo-326778.html;;
HRW: Bolivia no quiso condenar abusos de Rusia, triste indiferencia hacia las v°ctimas;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/24/hrw-bolivia-no-quiso-condenar-abusos-de-rusia-triste-indiferencia-hacia-las-victimas-326755.html;;
ÆJuristas independientesØ conforman el ComitÇ Pace§o para la Reforma Judicial;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/24/juristas-independientes-conforman-el-comite-paceno-para-la-reforma-judicial-326725.html;;
Bolivia vuelve a abstenerse: ONU aprueba resoluci¢n que exige a Rusia el cese de hostilidades;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/24/bolivia-vuelve-abstenerse-onu-aprueba-resolucion-que-exige-rusia-el-cese-de-hostilidades-326722.html;;
Tras arremeter contra Evo, la intercultural AngÇlica Ponce denuncia amedrentamiento;POLITICA;https://www.paginasiete.bo/nacional/2022/3/24/tras-arremeter-contra-evo-la-intercultural-angelica-ponce-denuncia-amedrentamiento-326718.html;;
Copa: Apoyamos al Gobierno, no al partido que est† destruyendo lo que se construy¢;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/24/copa-apoyamos-al-gobierno-no-al-partido-que-esta-destruyendo-lo-que-se-construyo-326714.html;;
Chile responde a Bolivia: Ten°amos la esperanza de retomar relaciones al margen del mar;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/24/chile-responde-bolivia-teniamos-la-esperanza-de-retomar-relaciones-al-margen-del-mar-326715.html;;
Arias: ÆEvo Morales es un problema hace tiempo no solo para el MAS, sino para el pa°sØ;POLITICA;https://www.paginasiete.bo/nacional/2022/3/24/arias-evo-morales-es-un-problema-hace-tiempo-no-solo-para-el-mas-sino-para-el-pais-326711.html;;
Debate econ¢mico y entrevista con el gur£ del marketing pol°tico;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/24/debate-economico-entrevista-con-el-guru-del-marketing-politico-326707.html;;
Del Castillo niega renuncia y dice que brindar† informe a toda autoridad que lo convoque;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/24/del-castillo-niega-renuncia-dice-que-brindara-informe-toda-autoridad-que-lo-convoque-326702.html;;
El MAS presenta proyecto de ley para declarar a la dinamita Æpatrimonio cultural inmaterialØ;POLITICA;https://www.paginasiete.bo/nacional/2022/3/24/el-mas-presenta-proyecto-de-ley-para-declarar-la-dinamita-patrimonio-cultural-inmaterial-326703.html;;
Camacho a prensa brasile§a: La corrupci¢n del Gobierno de A§ez dej¢ a la oposici¢n en una situaci¢n dura;POLITICA;https://www.paginasiete.bo/nacional/2022/3/24/camacho-prensa-brasilena-la-corrupcion-del-gobierno-de-anez-dejo-la-oposicion-en-una-situacion-dura-326698.html;;
Arce apela a Allende y espera que Boric ponga fin al enclaustramiento;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/24/arce-apela-allende-espera-que-boric-ponga-fin-al-enclaustramiento-326677.html;;
Pese a antecedentes, pol°ticos avivan las ilusiones sobre el mar;POLITICA;https://www.paginasiete.bo/nacional/2022/3/24/pese-antecedentes-politicos-avivan-las-ilusiones-sobre-el-mar-326678.html;;
Arce recibe a CuÇllar y pide unidad a la bancada cruce§a;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/24/arce-recibe-cuellar-pide-unidad-la-bancada-crucena-326690.html;;
Ambulancias fantasmas: Mamani dice que informe de Procuradur°a es una Ærecomendaci¢nØ;NACIONAL;https://www.paginasiete.bo/nacional/2022/3/23/ambulancias-fantasmas-mamani-dice-que-informe-de-procuraduria-es-una-recomendacion-326643.html;;
